timestamp,repository,clones_count,clones_uniques,views_count,views_uniques,top_referrer,top_referrer_count,top_referrer_uniques,total_referrer_count,total_referrer_uniques,distinct_referrers,top_path,top_path_count,top_path_uniques,total_path_count,total_path_uniques,distinct_paths,readme_views,readme_uniques
2025-10-26,crystcif-parse,4,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,crystvis-js,3,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,dipolar_averages,4,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,magresview,2,2,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,magresview-2,4,3,4,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,make-supercell,6,3,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,metrics,136,65,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,nomad-oasis-schema-parser-plugin,68,43,43,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,nomad-parser-magres,4,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,parse-fmt,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,pspot-site,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,pynics,9,6,2,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,simpson-docker,0,0,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,soprano,31,17,44,7,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-26,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,.github,2,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,castepconv,4,4,33,7,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,ccpnc-database,21,15,5,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,ccpnc-nomad-oasis,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,ccpnc-oasis-app,76,52,43,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,crystcif-parse,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,crystvis-js,4,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,dipolar_averages,4,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,magresview,2,2,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,magresview-2,4,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,make-supercell,6,3,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,metrics,136,64,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,nomad-oasis-schema-parser-plugin,75,48,42,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,nomad-parser-magres,4,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,parse-fmt,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,pspot-site,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,pymc-nmr,6,6,2,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,pynics,10,7,2,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,simpson-docker,0,0,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,soprano,32,18,41,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-27,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,.github,2,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,castepconv,4,4,33,7,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,ccpnc-database,21,15,5,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,ccpnc-nomad-oasis,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,ccpnc-oasis-app,75,52,43,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,crystcif-parse,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,crystvis-js,4,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,dipolar_averages,4,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,magresview,2,2,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,magresview-2,4,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,make-supercell,6,3,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,metrics,139,65,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,nomad-oasis-schema-parser-plugin,75,48,42,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,nomad-parser-magres,4,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,parse-fmt,3,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,pspot-site,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,pymc-nmr,6,6,3,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,pynics,10,7,2,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,simpson-docker,0,0,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,soprano,34,19,41,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-28,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,.github,3,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,castepconv,6,6,65,8,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,ccpnc-database,23,17,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,ccpnc-nomad-oasis,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,ccpnc-oasis-app,71,52,43,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,crystcif-parse,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,crystvis-js,6,5,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,magresview,3,3,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,magresview-2,4,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,make-supercell,7,4,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,metrics,141,67,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,nomad-oasis-schema-parser-plugin,77,50,42,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,parse-fmt,4,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,pspot-site,4,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,pymc-nmr,8,8,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,pynics,11,8,3,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,simpson-docker,1,1,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,soprano,43,24,42,6,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-29,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,.github,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,castepconv,6,6,66,9,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,ccpnc-database,22,18,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,ccpnc-nomad-oasis,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,ccpnc-oasis-app,70,52,32,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,crystcif-parse,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,crystvis-js,6,5,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,magresview,3,3,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,magresview-2,4,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,make-supercell,6,4,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,metrics,142,68,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,nomad-oasis-schema-parser-plugin,74,50,35,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,orgdisord,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,parse-fmt,3,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,pspot-site,4,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,pymc-nmr,8,8,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,pynics,10,8,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,simpson-docker,1,1,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,soprano,47,28,48,7,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-30,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,castepconv,6,6,65,9,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,ccpnc-database,22,18,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,ccpnc-nomad-oasis,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,ccpnc-oasis-app,68,51,32,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,crystcif-parse,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,crystvis-js,6,5,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,magresview,4,4,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,magresview-2,6,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,make-supercell,6,4,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,metrics,138,67,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,nomad-oasis-schema-parser-plugin,74,50,36,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,orgdisord,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,parse-fmt,3,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,pspot-site,4,4,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,pymc-nmr,8,8,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,pynics,11,8,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,simpson-docker,1,1,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,soprano,44,27,33,8,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-10-31,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,castepconv,7,6,62,8,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,ccpnc-database,20,16,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,ccpnc-nomad-oasis,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,ccpnc-oasis-app,68,51,32,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,crystcif-parse,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,crystvis-js,6,5,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,magresview,4,4,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,magresview-2,6,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,make-supercell,4,4,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,metrics,129,63,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,nomad-oasis-schema-parser-plugin,74,50,36,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,parse-fmt,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,pspot-site,4,4,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,pymc-nmr,8,8,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,pynics,11,8,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,simpson-docker,1,1,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,soprano,44,27,26,8,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-01,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,castepconv,6,6,62,8,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,ccpnc-database,19,16,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,ccpnc-nomad-oasis,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,ccpnc-oasis-app,68,51,32,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,crystcif-parse,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,crystvis-js,6,5,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,magresview,4,4,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,magresview-2,6,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,make-supercell,4,4,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,metrics,127,63,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,nomad-oasis-schema-parser-plugin,74,50,36,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,parse-fmt,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,pspot-site,4,4,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,pymc-nmr,9,9,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,pynics,11,8,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,simpson-docker,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,soprano,45,28,26,8,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-02,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,castepconv,9,7,64,10,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,ccpnc-database,14,13,4,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,ccpnc-nomad-oasis,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,ccpnc-oasis-app,66,51,25,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,crystcif-parse,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,crystvis-js,6,5,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,magresview,3,3,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,magresview-2,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,make-supercell,3,3,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,metrics,132,65,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,nomad-oasis-schema-parser-plugin,72,50,29,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,orgdisord,7,6,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,parse-fmt,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,pspot-site,4,4,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,pymc-nmr,9,9,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,pynics,10,7,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,simpson-docker,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,soprano,46,30,27,9,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-03,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,castepconv,9,7,65,11,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,ccpnc-database,14,13,4,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,ccpnc-nomad-oasis,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,ccpnc-oasis-app,40,32,3,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,crystcif-parse,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,crystvis-js,9,8,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,dipolar_averages,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,magresview,4,4,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,magresview-2,5,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,make-supercell,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,metrics,134,66,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,nomad-oasis-schema-parser-plugin,41,32,14,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,nomad-parser-magres,5,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,orgdisord,8,7,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,parse-fmt,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,pspot-site,3,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,pymc-nmr,9,9,8,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,pynics,9,6,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,simpson-docker,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,soprano,46,30,27,9,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-04,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,.github,4,4,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,castepconv,6,4,30,12,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,ccpnc-database,9,7,10,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,ccpnc-nomad-oasis,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,ccpnc-oasis-app,30,25,4,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,crystcif-parse,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,crystvis-js,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,dipolar_averages,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,magresview,1,1,4,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,magresview-2,3,3,3,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,make-supercell,1,1,4,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,metrics,89,35,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,nomad-oasis-schema-parser-plugin,42,29,18,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,nomad-parser-magres,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,orgdisord,7,6,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,pspot-site,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,pymc-nmr,3,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,pynics,0,0,2,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,simpson-docker,6,6,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,soprano,9,9,29,7,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-14,staged-recipes,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,castepconv,7,3,50,15,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,ccpnc-database,9,7,10,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,ccpnc-nomad-oasis,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,ccpnc-oasis-app,30,25,4,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,crystcif-parse,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,crystvis-js,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,dipolar_averages,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,magresview,1,1,4,4,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,magresview-2,3,3,4,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,make-supercell,1,1,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,metrics,95,36,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,nomad-oasis-schema-parser-plugin,45,30,18,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,nomad-parser-magres,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,pspot-site,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,pymc-nmr,3,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,pynics,0,0,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,simpson-docker,6,6,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,soprano,10,10,29,7,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-15,staged-recipes,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,.github,3,3,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,castepconv,7,3,50,15,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,ccpnc-database,8,6,10,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,ccpnc-nomad-oasis,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,ccpnc-oasis-app,31,26,4,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,crystcif-parse,1,1,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,crystvis-js,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,dipolar_averages,3,3,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,magresview,1,1,3,3,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,magresview-2,3,3,4,2,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,make-supercell,1,1,6,5,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,metrics,97,39,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,nomad-oasis-schema-parser-plugin,45,30,18,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,nomad-parser-magres,2,2,1,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,orgdisord,5,5,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,parse-fmt,2,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-11-16,pspot-site,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
